Customer_ID,Customer_Name,Birth_Date,Marital_Status,annual_income,Total_Children,Education_Level,Occupation,Home_Owner
BB425,Maj- Koko Khaing,1938-07-08,M,"6,36,294",5,Bachelors,Management,Y
BB426,Manni Manish,1938-03-15,M,"11,69,026",5,Bachelors,Management,Y
BB427,Amrit Patel,1938-06-20,S,"20,91,968",0,Graduate Degree,Management,Y
BB428,Rupesh Rathor,1939-05-14,M,"17,16,287",5,Bachelors,Management,Y
BB429,Dinesh Singh Rana,1939-07-02,S,"3,61,723",0,Bachelors,Management,Y
BB430,Bhrat Narayn,1939-06-26,M,"9,40,504",2,Bachelors,Management,Y
BB431,Ombir Singh,1940-03-04,M,"33,27,687",5,Bachelors,Management,Y
BB432,Rajesh Kumar,1940-01-01,M,"25,93,837",5,Bachelors,Management,Y
BB433,Varun Chandela,1940-07-25,S,"17,94,798",0,Bachelors,Management,Y
BB434,Ravi Singh,1940-05-13,M,"3,14,751",2,Graduate Degree,Management,Y
BB435,Jitendra Singh,1968-07-06,M,"6,37,704",4,Partial College,Skilled Manual,Y
BB436,Iarfan Mohammad,1962-10-04,S,"31,42,354",0,Graduate Degree,Manual,Y
BB437,Gaurav Kumar,1962-07-10,M,"31,71,530",1,Graduate Degree,Clerical,Y
BB438,Prateek Kumar Tiwari,1961-03-22,M,"21,98,603",1,Bachelors,Manual,Y
BB439,Raghubir Singh,1961-06-24,M,"34,24,515",1,Bachelors,Manual,Y
BB440,Ayub Khan,1962-03-12,M,"32,55,791",1,Graduate Degree,Clerical,Y
BB441,Ram Jatan,1961-09-21,M,"24,32,129",1,Bachelors,Manual,Y
BB442,Azhar Ali,1961-08-10,M,"18,86,135",1,Graduate Degree,Clerical,Y
BB443,Ankit Tiwari,1961-07-08,S,"25,04,205",0,Graduate Degree,Clerical,Y
BB444,Anuj Tiwari,1936-04-06,M,"13,75,047",1,Graduate Degree,Clerical,Y
BB445,Vipiv Malkania,1936-08-21,M,"6,24,099",1,Graduate Degree,Clerical,Y
BB446,Dinesh Singh,1962-03-11,M,"28,38,398",5,Graduate Degree,Clerical,Y
BB447,Sanjit Misra,1958-09-13,M,"28,35,329",1,Bachelors,Manual,Y
BB448,Charan Singh,1957-07-24,M,"9,88,598",1,Partial College,Manual,Y
BB449,Chottu Shah,1957-03-12,S,"11,59,181",0,Partial College,Manual,Y
BB450,Ram Chander Jha,1955-05-22,S,"17,18,821",0,Partial College,Manual,Y
BB451,Mantu Kumar,1955-12-23,M,"32,74,905",2,Partial College,Manual,Y
BB452,Firakat Ali,1955-09-22,M,"3,63,013",2,Partial College,Manual,Y
BB453,Ashshwer Parsad,1954-09-03,M,"30,31,247",2,Partial College,Manual,Y
BB454,Akhil Kumar,1937-01-14,M,"22,77,999",1,Graduate Degree,Clerical,Y
BB455,Inderjeet Mandal,1939-04-06,S,"25,49,538",0,Bachelors,Clerical,Y
BB456,Arjun Singh,1940-03-07,M,"11,19,636",2,Partial College,Manual,Y
BB457,Vishal Mishra,1941-06-11,S,"8,23,189",0,Bachelors,Clerical,Y
BB458,Dalip Shah,1942-02-23,M,"7,17,130",1,Partial College,Manual,Y
BB459,Sohan Lal,1942-12-28,M,"32,57,335",1,Graduate Degree,Clerical,Y
BB460,Vinod Kumar,1980-05-27,S,"19,04,517",0,Partial College,Manual,N
BB461,Aasish Kumar,1979-03-23,S,"25,16,786",0,Partial College,Manual,N
BB462,Tavinder Kumar,1978-11-11,S,"26,45,616",0,Partial College,Manual,N
BB463,Harishankar Verma,1978-09-04,S,"26,95,942",0,Partial College,Manual,N
BB464,Sri Kant,1978-08-02,S,"25,16,361",0,Partial College,Manual,Y
BB465,Radheyshyam Saini,1977-04-28,M,"16,21,752",0,High School,Manual,Y
BB466,Damanjeet Singh,1977-11-11,M,"23,10,743",0,High School,Manual,N
BB467,Bhushan Sahay,1977-10-20,S,"27,37,144",0,High School,Manual,N
BB468,Ramesh Kumar,1979-06-09,S,"30,10,707",0,High School,Manual,N
BB469,Malkeet Singh,1979-10-25,M,"18,75,455",0,Bachelors,Clerical,Y
BB470,Uma Shankar,1979-02-22,M,"16,46,484",0,Bachelors,Clerical,Y
BB471,Kamla Prasad,1978-11-25,S,"32,73,321",0,High School,Manual,N
BB472,Lakshya Chauhan Lucky,1978-08-04,M,"23,32,254",0,Bachelors,Clerical,N
BB473,Anoop Singh,1978-04-01,M,"27,04,226",0,Bachelors,Clerical,Y
BB474,Dal Chand,1978-05-27,M,"27,02,468",0,Bachelors,Clerical,Y
BB475,Pushpendra Singh Rathore,1978-05-15,S,"12,28,650",0,Bachelors,Clerical,Y
BB476,Harpal Singh,1943-09-20,M,"29,25,394",1,Bachelors,Clerical,Y
BB477,Chandan Kumar,1943-06-28,S,"34,86,674",0,Bachelors,Clerical,Y
BB478,Ritu Raj,1943-05-09,M,"23,24,257",1,Bachelors,Clerical,Y
BB479,Vinay Kumar Upadhayay,1943-06-10,S,"20,59,320",0,Graduate Degree,Clerical,Y
BB480,Abhishek Yadav,1961-02-23,M,"16,70,745",4,Graduate Degree,Clerical,Y
BB481,Manish Khandelwal,1960-05-22,S,"30,97,652",0,High School,Manual,N
BB482,Bir Singh,1959-11-18,M,"24,71,895",1,High School,Manual,Y
BB483,Mohd Sajim,1959-03-02,S,"13,18,522",0,Partial College,Manual,Y
BB484,Neeraj Kishore,1959-08-22,M,"22,82,337",2,Partial College,Manual,Y
BB485,Ravi Parkash Solanki,1958-01-19,M,"2,99,696",2,Partial College,Manual,Y
BB486,Rohit Kumar Tiwari,1960-10-16,M,"26,52,197",3,Bachelors,Clerical,Y
BB487,Manjeet Kumar,1960-08-11,S,"9,23,499",0,Bachelors,Clerical,Y
BB488,Vimal Kumar,1959-06-02,S,"5,39,462",0,Graduate Degree,Clerical,Y
BB489,Abbas Mehndi,1959-07-24,M,"17,00,970",3,Graduate Degree,Clerical,Y
BB490,Deepak Rathore,1970-04-24,S,"19,56,217",0,High School,Manual,N
BB491,Deepak Kamat,1970-10-19,S,"10,86,166",0,High School,Manual,N
BB492,Ajay Ajju,1970-12-27,S,"32,82,172",0,High School,Manual,Y
BB493,Toquir Ali,1970-02-07,S,"19,43,680",0,High School,Manual,Y
BB494,Shyam Sundra,1969-01-17,S,"24,75,131",0,High School,Manual,Y
BB495,Sarthak Dadwal,1969-10-23,S,"11,80,658",0,High School,Manual,Y
BB496,Armaan Suvalin,1970-10-18,S,"15,72,966",0,Bachelors,Clerical,Y
BB497,Kunal Kishore,1969-10-05,M,"25,99,654",2,High School,Manual,N
BB498,Nabav Shekh,1969-06-04,S,"33,11,268",0,Partial College,Manual,N
BB499,Kasim Ansari,1969-09-09,S,"32,55,658",0,Bachelors,Clerical,Y
BB500,Nitin Parkash,1969-08-04,S,"28,96,119",0,Bachelors,Clerical,Y
BB501,Subin Sugathan,1969-04-19,S,"25,16,522",0,Graduate Degree,Clerical,Y
BB502,Mayur Agarwal,1969-08-26,M,"33,16,306",0,Graduate Degree,Clerical,Y
BB503,Madan Lal,1969-11-20,M,"11,90,207",0,Graduate Degree,Clerical,Y
BB504,Vinay Kumar,1969-01-09,S,"10,20,575",0,Graduate Degree,Clerical,Y
BB505,Ghansyam Soni,1952-01-01,S,"10,22,781",0,Partial College,Manual,N
BB506,Ram Dutt,1952-02-17,S,"9,94,943",0,Partial College,Manual,N
BB507,Sanjeev Sharma,1952-07-03,M,"33,43,605",2,Partial College,Manual,Y
BB508,Devender Singh,1952-04-02,M,"30,88,276",2,Partial College,Manual,Y
BB509,Son Pal Sonu Kumar,1953-05-14,M,"28,87,801",2,High School,Manual,N
BB510,Badri Prsad Mishra,1968-03-05,S,"3,11,850",0,High School,Manual,Y
BB511,Azad Ali,1968-08-25,M,"21,19,201",1,Partial College,Manual,Y
BB512,Jorj Vargees,1954-02-12,M,"15,26,024",3,Partial College,Professional,N
BB513,Naresh Adhikari,1954-04-09,S,"33,78,624",0,Partial College,Professional,Y
BB514,Pawan Singh,1954-04-15,M,"18,88,217",4,Partial College,Professional,N
BB515,Amit Kumar Verma,1954-03-18,S,"4,79,286",0,Partial College,Professional,Y
BB516,Subham Vikash,1944-06-05,S,"7,27,672",0,Partial College,Professional,N
BB517,Sugodh Kumar,1945-03-19,M,"32,35,472",3,Partial High School,Skilled Manual,Y
BB518,Munender Singh,1945-02-26,M,"8,35,206",5,High School,Professional,Y
BB519,Krishan Kumar,1945-02-09,S,"3,97,294",0,Partial College,Professional,N
BB520,Ashutosh Deepak,1945-02-18,M,"13,92,392",3,Graduate Degree,Management,Y
BB521,Saddam Hussain,1946-07-12,M,"8,10,215",2,Bachelors,Management,Y
BB522,Jay Kumar,1946-07-19,M,"16,76,622",3,Bachelors,Management,Y
BB523,Mohd Imran Munna,1946-09-01,M,"11,38,262",4,Bachelors,Management,Y
BB524,Shyam Sunder,1954-11-05,M,"20,20,207",4,Partial College,Professional,N
BB525,Mangat Singh,1953-12-07,M,"32,08,620",4,Partial College,Professional,Y
BB526,Aryan Prateek,1954-08-06,M,"7,52,352",4,High School,Professional,Y
BB527,Rahul Chauhan,1953-10-02,M,"8,23,176",3,Bachelors,Management,Y
BB528,Mohd Siwam,1953-12-18,M,"25,84,425",2,Partial College,Professional,Y
BB529,Rajender Kumar,1953-08-22,S,"26,94,224",0,Bachelors,Management,Y
BB530,Manish Mukesh,1952-07-16,M,"5,55,648",4,Partial College,Professional,Y
BB531,Ramesh Singh Negi,1952-03-24,M,"32,52,423",4,High School,Professional,Y
BB532,Nand Kishor,1952-10-27,M,"10,58,250",4,Partial College,Professional,Y
BB533,Rajeev Luka,1951-09-11,M,"30,33,351",4,High School,Professional,Y
BB534,Sarad Raghuvansi,1951-09-02,M,"21,05,613",5,High School,Professional,N
BB535,Ram Prakash,1951-05-06,M,"30,01,371",5,Partial College,Professional,Y
BB536,Sh Pratap Singh,1950-03-06,S,"28,78,759",0,Partial College,Management,Y
BB537,Liyakat Ali,1950-09-18,M,"27,62,769",3,Partial College,Management,N
BB538,Bodh Raj Kala,1949-12-17,M,"18,15,230",4,High School,Management,Y
BB539,Pankaj Ratori,1949-10-14,M,"33,81,873",4,High School,Management,Y
BB540,Leela Dhar Narang,1948-05-17,M,"6,38,769",4,High School,Management,N
BB541,Abdul Rehman,1947-09-27,M,"27,66,078",5,Partial High School,Skilled Manual,N
BB542,Bittu Paswan,1947-06-12,M,"16,77,941",5,Partial High School,Skilled Manual,N
BB543,Shashank Sharma,1947-11-14,M,"5,69,680",5,Partial High School,Skilled Manual,Y
BB544,Hare Chatiyan,1976-05-22,S,"28,95,935",0,Bachelors,Professional,N
BB545,Abdul Rahman,1976-04-28,M,"6,43,463",0,Bachelors,Professional,Y
BB546,Khuma Ram,1974-07-21,S,"22,19,272",0,Bachelors,Professional,N
BB547,Naresh Chand Pappu,1974-08-12,S,"13,91,366",0,Bachelors,Professional,N
BB548,Vikash Mungeri,1974-08-16,M,"12,68,712",0,Bachelors,Professional,Y
BB549,Deepak Kumar Mishra,1975-04-28,S,"29,21,250",0,Bachelors,Professional,Y
BB550,Ravi Shankar,1975-02-02,M,"10,49,421",0,Bachelors,Professional,Y
BB551,Om Parkash,1975-11-12,S,"22,59,603",0,High School,Management,Y
BB552,Chetan Pandey,1974-11-09,S,"5,06,601",0,Bachelors,Professional,N
BB553,Sunder Lal,1973-11-05,S,"8,82,464",0,Bachelors,Professional,N
BB554,Aman Bhatt,1973-08-21,S,"33,28,804",0,Bachelors,Professional,N
BB555,Ratikant Maghi,1974-04-22,S,"8,37,468",0,Bachelors,Professional,N
BB556,Sardar Sarbjeet Singh,1974-04-21,M,"31,03,383",0,High School,Management,Y
BB557,Raman Sharma,1974-07-08,M,"31,21,064",5,Partial High School,Professional,Y
BB558,Lalit Rastogi,1973-05-21,M,"32,71,470",0,Bachelors,Professional,Y
BB559,Sita Ram,1973-04-05,M,"30,04,611",0,High School,Management,Y
BB560,Dharmbir Singh,1972-10-13,S,"12,66,853",0,Bachelors,Professional,N
BB561,Angreg Singh,1972-10-07,S,"12,50,509",0,Bachelors,Professional,N
BB562,Sitaram Bairwa,1972-03-25,S,"5,68,781",0,Bachelors,Professional,N
BB563,Karan Bajaj,1972-01-19,M,"10,23,380",0,High School,Management,Y
BB564,Jitendra Kumar,1972-03-12,M,"3,79,213",0,High School,Management,N
BB565,Lalit Kumar,1971-11-16,M,"19,41,862",0,Bachelors,Professional,Y
BB566,Aslam Ali,1971-02-19,M,"16,17,471",0,Bachelors,Professional,N
BB567,Suraj Kumar,1971-08-03,M,"27,45,968",0,Partial High School,Management,Y
BB568,Murli Dhar,1969-10-07,M,"3,52,148",1,Graduate Degree,Management,Y
BB569,Rehman Khan,1975-06-18,M,"4,00,363",1,Bachelors,Skilled Manual,Y
BB570,Gurdarshan Singh,1973-04-16,S,"6,21,032",0,Partial High School,Manual,N
BB571,Krishan Gopal,1973-09-25,S,"15,08,412",0,Partial High School,Manual,N
BB572,Atul Kumar,1973-09-25,S,"3,03,011",0,Partial College,Clerical,Y
BB573,Shanwaz Anwar,1963-04-03,S,"5,91,093",0,Bachelors,Professional,Y
BB574,Jyoti Prakash,1980-08-02,S,"21,25,031",0,Partial High School,Manual,N
BB575,Sourav Sumit,1980-02-22,S,"16,54,782",0,Partial High School,Manual,Y
BB576,Chain Singh Ravi,1978-10-09,S,"5,02,336",0,High School,Manual,N
BB577,Ravi Rinkku,1974-11-17,M,"18,31,515",1,Bachelors,Skilled Manual,Y
BB578,Phirdos Alam,1973-06-25,S,"12,86,404",0,High School,Manual,N
BB579,Rajneesh Kumar,1973-02-25,S,"25,94,019",0,High School,Manual,N
BB580,Ayan Khan,1973-04-22,M,"25,56,437",1,Bachelors,Skilled Manual,Y
BB581,Rajesh Naydu,1973-03-11,M,"34,95,829",1,Bachelors,Skilled Manual,Y
BB582,Harsh Singhal,1973-05-23,M,"6,33,440",1,Bachelors,Skilled Manual,Y
BB583,Abhinav Vashishat,1972-07-19,S,"20,29,344",0,High School,Manual,N
BB584,Madan Jain,1972-05-22,M,"12,35,705",1,Bachelors,Skilled Manual,Y
BB585,Milap Chand,1972-03-06,S,"16,44,543",0,Partial College,Clerical,Y
BB586,Mohit Chauhan,1972-08-07,M,"22,63,269",2,Partial College,Clerical,N
BB587,Amar Singh Mahar,1971-05-25,S,"31,38,025",0,Partial High School,Manual,Y
BB588,Ajay Mannu,1971-07-09,S,"26,92,913",0,Partial High School,Manual,N
BB589,Santosh Pandey,1971-09-21,S,"33,79,134",0,Partial High School,Manual,Y
BB590,Sanny Kumar,1971-03-07,S,"30,91,142",0,Partial High School,Manual,N
BB591,Ashish Aashu,1971-01-06,S,"13,78,786",0,Partial High School,Manual,N
BB592,Jeeya Lal,1971-04-06,M,"17,83,877",0,Partial High School,Manual,N
BB593,Sachin Kumal Taneja,1971-11-19,S,"24,46,037",0,High School,Manual,N
BB594,Arjun Yadav,1970-12-02,S,"4,05,913",0,Partial College,Clerical,Y
BB595,Ramesh Malik,1971-09-04,S,"16,18,421",0,Partial College,Clerical,Y
BB596,Sagar Takla,1970-10-17,S,"25,05,612",0,Partial College,Clerical,Y
BB597,Mohd Parvez,1970-11-26,S,"18,26,655",0,Partial College,Clerical,Y
BB598,Same Singh,1974-11-14,S,"28,07,209",0,Partial College,Clerical,Y
BB599,Vijay Pal Singh,1974-09-18,S,"16,12,296",0,Graduate Degree,Skilled Manual,Y
BB600,Ramkishan Gupta,1975-07-07,S,"11,98,010",0,Partial College,Clerical,Y
BB601,Tarun Sharma,1975-03-07,S,"32,59,545",0,Partial College,Clerical,Y
BB602,Dheeraj Montu,1930-10-13,M,"29,07,579",1,Graduate Degree,Skilled Manual,Y
BB603,Mannu Yadav,1931-04-20,M,"6,45,683",1,Bachelors,Skilled Manual,Y
BB604,Shakti Singh,1966-07-07,S,"11,47,897",0,Graduate Degree,Skilled Manual,Y
BB605,Haider Ali,1966-05-17,S,"12,99,365",0,Graduate Degree,Skilled Manual,N
BB606,Pandit Ram Niwas,1966-11-20,S,"13,34,626",0,Graduate Degree,Skilled Manual,Y
BB607,Banwari Lal Bairwa,1966-07-07,S,"12,50,181",0,Graduate Degree,Skilled Manual,Y
BB608,Suresh Paswan Madari,1953-07-26,M,"32,76,514",1,Bachelors,Skilled Manual,Y
BB609,Krishan Lal Gulyani,1953-07-13,M,"18,90,853",1,Bachelors,Skilled Manual,Y
BB610,Man Singh,1953-06-14,M,"16,80,318",1,Bachelors,Skilled Manual,Y
BB611,Uday Partap,1954-08-13,S,"29,39,437",0,Partial High School,Manual,Y
BB612,Rakesh Kumar,1954-09-27,S,"10,76,186",0,Partial High School,Manual,N
BB613,Kanhaiya Lal,1954-04-20,M,"13,36,312",1,High School,Clerical,Y
BB614,Kripal Singh,1954-02-25,M,"19,22,885",1,High School,Clerical,Y
BB615,Ram Naresh Yadav,1954-10-21,M,"6,65,537",1,High School,Clerical,Y
BB616,Nand Kishore,1954-06-20,M,"8,29,849",1,Partial College,Clerical,Y
BB617,Lalan Devi,1955-05-10,M,"3,57,306",1,Partial College,Clerical,Y
BB618,Ali Sher,1955-04-11,M,"33,21,675",1,Partial College,Clerical,Y
BB619,Sheru Khan,1955-12-09,M,"27,35,849",1,Partial College,Clerical,Y
BB620,Bhanu Pratap Singh,1955-12-23,M,"34,10,633",5,Graduate Degree,Skilled Manual,Y
BB621,Vanish Khan,1956-08-10,M,"17,65,304",1,Partial College,Clerical,Y
BB622,Ram Narayan Meena,1956-01-23,M,"3,91,602",1,Partial College,Clerical,Y
BB623,Krishan Kishan,1956-01-09,M,"21,70,063",1,Partial College,Clerical,Y
BB624,Smt Sunita,1956-08-06,M,"18,59,605",1,Partial College,Clerical,Y
BB625,Traun Kumar,1956-06-04,M,"18,23,376",1,Partial College,Clerical,Y
BB626,Lokesh Varma,1957-08-19,M,"31,72,185",1,Partial College,Clerical,Y
BB627,Sushil Kumar,1957-11-16,M,"9,71,465",1,Partial College,Clerical,Y
BB628,Subhakar Bablu,1957-07-26,M,"6,21,851",1,Partial College,Clerical,Y
BB629,Ram Suresh Babloo,1957-01-07,M,"21,51,978",1,Partial College,Clerical,Y
BB630,Prem Giri Pradhan Ji,1957-02-26,M,"12,86,778",1,Partial College,Clerical,Y
BB631,Shabuddin Shah,1957-07-21,M,"10,36,467",1,Partial College,Clerical,Y
BB632,Surender Singh,1958-11-13,S,"28,72,006",0,Graduate Degree,Skilled Manual,Y
BB633,Dheeraj Singh,1958-07-03,M,"33,50,270",4,Graduate Degree,Skilled Manual,Y
BB634,Rakesh Bhatia,1958-04-17,M,"33,98,991",4,Graduate Degree,Skilled Manual,Y
BB635,Sanni Singh,1958-03-24,M,"19,75,334",4,Graduate Degree,Skilled Manual,Y
BB636,Surgayan Kanwar,1959-08-28,S,"34,06,359",0,Graduate Degree,Skilled Manual,N
BB637,Sanjeev Panday,1959-08-22,M,"29,92,451",4,Graduate Degree,Skilled Manual,Y
BB638,Krishan Kishore,1959-01-28,S,"17,42,478",0,Graduate Degree,Skilled Manual,Y
BB639,Jatin Kumar Jeetu,1959-04-12,S,"27,97,264",0,Graduate Degree,Skilled Manual,N
BB640,Shubham Chauhan,1968-09-10,S,"24,69,948",0,Partial College,Manual,N
BB641,Chaterpal Banti,1968-02-17,M,"4,29,382",1,Partial College,Manual,Y
BB642,Pankaj Baisla,1968-05-07,M,"13,23,847",1,Bachelors,Clerical,Y
BB643,Deepak Bholu,1968-03-25,M,"3,77,780",1,Bachelors,Clerical,Y
BB644,Jay Dev Jha,1968-03-14,M,"16,27,670",1,Bachelors,Clerical,Y
BB645,Ajeet Kumar,1968-03-08,M,"11,09,305",0,Graduate Degree,Clerical,Y
BB646,Lok Nath,1968-09-06,M,"10,87,101",0,Bachelors,Clerical,Y
BB647,Rattan Vail,1968-08-08,S,"30,71,983",0,Bachelors,Clerical,Y
BB648,Sujeet Gupta,1967-05-25,S,"13,90,507",0,High School,Manual,Y
BB649,Cheddi Lal,1967-05-27,S,"7,75,927",0,Partial College,Manual,N
BB650,Dheeraj Kumar,1967-09-09,M,"34,58,827",1,Partial College,Manual,Y
BB651,Deepak Upadhayaya,1926-09-28,S,"12,74,603",0,High School,Manual,Y
BB652,Sandeep Thakur,1926-07-08,M,"2,79,720",1,Bachelors,Clerical,Y
BB653,Sahrukh Khan,1967-05-14,M,"3,49,316",1,Partial College,Manual,Y
BB654,Kalu Luhar,1967-01-15,S,"8,40,329",0,Bachelors,Clerical,N
BB655,Ishwar Ram,1967-08-22,S,"5,87,430",0,Bachelors,Clerical,N
BB656,Lekhraj Pahuja,1967-12-16,S,"13,78,159",0,Bachelors,Clerical,N
BB657,Tara Dutt Suyal,1967-08-13,S,"8,51,141",0,Bachelors,Clerical,N
BB658,Gaurav Raj,1966-07-24,S,"4,12,780",0,Partial High School,Manual,Y
BB659,Gaurav Sharam,1966-04-19,M,"27,35,075",1,High School,Manual,Y
BB660,Rahul Parikh,1966-02-01,S,"27,46,557",0,High School,Manual,N
BB661,Swapanesh Gupta,1966-07-12,S,"4,94,132",0,High School,Manual,N
BB662,Shankar Lal,1966-07-02,S,"12,08,430",0,High School,Manual,Y
BB663,Kumari Ritu,1967-09-02,M,"27,00,867",0,Bachelors,Clerical,Y
BB664,Manjiv Singh,1967-09-23,M,"17,29,508",0,Bachelors,Clerical,Y
BB665,Mukesh Kumar,1966-10-23,S,"4,61,925",0,High School,Manual,Y
BB666,Aditya Kumar,1966-05-10,M,"15,45,330",1,Bachelors,Clerical,Y
BB667,Vijay Pal,1966-01-22,M,"30,10,193",1,Bachelors,Skilled Manual,Y
BB668,Bal Bahadur Kayanchhaki,1966-05-18,M,"3,60,296",1,Bachelors,Skilled Manual,Y
BB669,Raju Rathor,1966-03-15,M,"33,59,979",1,Bachelors,Skilled Manual,Y
BB670,Laksh Dipanshu,1965-11-15,S,"25,29,880",0,High School,Manual,Y
BB671,Sanjay Mandal,1965-07-17,S,"11,31,617",0,High School,Manual,Y
BB672,Jitendera Singh,1965-04-21,S,"4,41,466",0,High School,Manual,Y
BB673,Pankaj Tomar,1965-02-10,M,"23,17,114",1,Bachelors,Skilled Manual,Y
BB674,Radhey Shyam Verma,1965-10-22,M,"6,13,737",1,Bachelors,Skilled Manual,Y
BB675,Chandra Dhar Pande,1964-11-08,S,"24,61,810",0,Partial High School,Manual,Y
BB676,Mahender Lal,1964-08-20,S,"13,85,930",0,High School,Manual,Y
BB677,Abdul Salam,1933-09-12,M,"7,77,980",1,Bachelors,Skilled Manual,Y
BB678,Vishal Tiwari,1966-09-04,M,"17,77,704",0,Bachelors,Professional,Y
BB679,Balwant Ray Arora,1963-04-13,S,"5,41,615",0,Partial College,Clerical,Y
BB680,Rahul Roy,1965-09-26,S,"31,59,778",0,Partial College,Clerical,Y
BB681,Ravinder Singh Rana,1965-11-22,M,"2,62,510",1,Bachelors,Skilled Manual,Y
BB682,Gaurav Malik,1965-03-08,M,"9,43,602",1,Bachelors,Skilled Manual,Y
BB683,Inderjeet Kumar,1965-12-15,M,"16,89,546",1,Bachelors,Skilled Manual,Y
BB684,Bandu Khan,1964-10-21,S,"22,75,463",0,Partial College,Clerical,Y
BB685,Dhrmveer Singh,1964-07-14,M,"6,19,345",2,Partial College,Clerical,N
BB686,Saurabh Monu,1964-05-04,M,"34,99,417",1,Bachelors,Skilled Manual,Y
BB687,Aditya Kasana,1963-10-18,S,"29,63,217",0,Partial College,Clerical,Y
BB688,Sunil Singh,1963-05-16,S,"23,85,306",0,Partial College,Clerical,Y
BB689,Sachin Chauhan,1978-09-04,S,"7,25,199",0,High School,Manual,N
BB690,Sunil Kumar Singh,1977-03-25,S,"27,60,977",0,High School,Manual,Y
BB691,Sagar Pahwa,1979-11-04,S,"30,04,818",0,High School,Manual,Y
BB692,Balbir Singh,1979-07-02,S,"12,90,029",0,High School,Manual,Y
BB693,Bijender Billu,1963-09-03,M,"23,84,932",1,Bachelors,Skilled Manual,Y
BB694,Yogesh Shukla,1978-02-06,S,"9,64,590",0,Partial College,Clerical,Y
BB695,Mithlesh Sharma,1978-07-02,S,"18,85,652",0,Partial College,Clerical,Y
BB696,Mohak Kaul,1977-09-16,S,"24,69,753",0,High School,Manual,N
BB697,Yogesh Kumar,1977-04-07,S,"24,83,946",0,Partial College,Clerical,N
BB698,Bishan Ram,1977-08-21,S,"29,47,206",0,Partial College,Clerical,Y
BB699,Ramesh Chander Gupta,1977-04-13,S,"28,55,547",0,Partial College,Clerical,N
BB700,Farmaan Aamin,1977-02-06,S,"4,33,261",0,Partial College,Clerical,N
BB701,Ganesh Singh,1977-06-03,S,"30,09,970",0,Partial College,Clerical,Y
BB702,Shiva Kumar,1976-11-20,S,"33,40,885",0,High School,Manual,N
BB703,Sandeep Kumar Sharma,1975-02-03,S,"30,63,769",0,Partial High School,Manual,N
BB704,Deepak Kumar,1975-05-09,S,"26,89,747",0,High School,Manual,Y
BB705,Aakash Sani,1976-03-04,S,"33,42,498",0,High School,Manual,N
BB706,Virender Bhatia,1976-06-26,S,"16,99,464",0,Partial College,Clerical,N
BB707,Roshan Kumar,1975-04-23,S,"22,90,505",0,Partial College,Clerical,N
BB708,Suraj Manda,1974-02-27,M,"31,54,084",0,Partial High School,Manual,N
BB709,Nirmal Yadav,1974-10-11,S,"26,82,681",0,Partial High School,Manual,N
BB710,Aarif Khanbablu,1975-11-03,S,"6,67,200",0,Partial College,Clerical,N
BB711,Harsh Aman,1975-08-17,S,"21,07,671",0,Partial College,Clerical,N
